id,date_key,date_label,month_number,month_name,day,filename,source_image_path,site_image_path,raw_ocr_text,cleaned_text,author,special_type,include_in_default_archive,needs_review,notes,ocr_default,ocr_crop_gray,ocr_crop_contrast,ocr_color_mask,ocr_chosen_variant
aug-25,08-25,August 25,8,August,25,25_Aug.png,source_images/08_Aug/25_Aug.png,assets/quotes/08_Aug/25_Aug.png,"“What's fun about cover3 is that 1 have
the numbers to blitz from either side. Uhe
qguudtetback has to wad the shift. We can
go sky ov cloud from etther side. And if he
tues to thiow into the blitz, we have a
linehacker moving in the ght diction:
- Dick Diver, Coach, Oakland Bandits","What's fun about cover-3 is that I have the numbers to blitz from either side. The quarterback has to read the shift. We can go sky or cloud from either side. And if he tries to throw into the blitz, we have a linebacker moving in the right direction.","Dick Diver, Coach, Oakland Bandits",,true,true,,"@ Quote of the Day c=)
“What's fun about cover8 is that T howe
quoterback has to read the shift. We can

go sky ov cloud from etther side. And of he

tues to throw into the blitz, we have a
linebacker moving in the ght divection”

- Dick Diver, Coach, Oakland Bandits","“What's fun about cover3 is that 1 have
the numbers to blitz from either side. Uhe
qguudtetback has to wad the shift. We can
go sky ov cloud from etther side. And if he
tues to thiow into the blitz, we have a
linehacker moving in the ght diction:
- Dick Diver, Coach, Oakland Bandits","“What's fun about cover8 is that T have
the number to blitz fm either side. Uhe
guodtethack has to vead the shift. We can
go sky ov cloud from either side. And of he
tues to thiow inte the blitz, we have a
finehacket moving in the ught diection”
- Dick Diver, Coach, Oakland Bandits","“What's. fun about cover-3 ts. that T have
the numbers. to blitz from ctther side. The
guaedetback has. to wad the shift. We can
go sky or cloud from ether side. And if he
tucs. to thieuw ue the bldz, we have a
linebacker moving tn the ught divection.
- Dick Diver, Coach, Oakland Bandits",ocr_crop_gray
aug-26,08-26,August 26,8,August,26,26_Aug.png,source_images/08_Aug/26_Aug.png,assets/quotes/08_Aug/26_Aug.png,"‘Loo. many couches. keep players. two. and
thice years. too long because of ther
wepulation.

- Mitt Dagget, GM, New Orleans Delta Rays",Too many coaches keep players two and three years too long because of their reputation.,"Milt Dagget, GM, New Orleans Delta Rays",,true,true,,"SS uote oftheDay Se
‘Teo. many couches keep players two and
reputation:

- Milt Dagget, GM, New Orleans Delta Rays","‘Too. many coaches keep player two and
thee yews too long because of thet
- Milt Dagget, GM, New Orleans Delta Rays","‘Too. many coaches keep players two. and
thee years too long because of thet
- Milt Dagget, GM, New Orleans Delta Rays","‘Loo. many couches. keep players. two. and
thice years. too long because of ther
wepulation.

- Mitt Dagget, GM, New Orleans Delta Rays",ocr_color_mask
aug-27,08-27,August 27,8,August,27,27_Aug.png,source_images/08_Aug/27_Aug.png,assets/quotes/08_Aug/27_Aug.png,"‘We lean from history that we do not
lew from history.
- Georg Wilhelm Friedrich Hegel",We learn from history that we do not learn from history.,Georg Wilhelm Friedrich Hegel,,true,true,,"@ Quote of the Day c=)
“We lean from history that we do not
lew from history.”

- Georg Wilhelm Friedrich Hegel","‘We lean from history that we do not
lew from history.
- Georg Wilhelm Friedrich Hegel","“We lean from history that we do- not
- Georg Wilhelm Friedrich Hegel","‘We lean from history that we de not
leccur from history. ~
- Georg Wilhelm Friedrich Hegel",ocr_crop_gray
aug-28,08-28,August 28,8,August,28,28_Aug.png,source_images/08_Aug/28_Aug.png,assets/quotes/08_Aug/28_Aug.png,"Tm locking at the quaderthacks in this
league. Only six ov seven ave veal
playmaker. lhe vest ave game managers.
Most guys ate going to get you there
without making mistakes. (hey cant beat
you, but they wont lose the game:
- Benji Steinberg, Coach, Baltimore Nightwings","I'm looking at the quarterbacks in this league. Only six or seven are real playmakers. The rest are game managers. Most guys are going to get you there without making mistakes. They can't beat you, but they won't lose the game.","Benj Steinberg, Coach, Baltimore Nightwings",,true,true,,"@ Quote of the Day c=)
league. Only six ov seven ae veal
playmakers. The vest ave game managers.
Most guys ae going to get you there
without making mistakes. They cant beat
you, but they wont lose the game’

- Benji Steinberg, Coach, Baltimore Nightwings","Tm locking at the quaderthacks in this
league. Only six ov seven ave veal
playmaker. lhe vest ave game managers.
Most guys ate going to get you there
without making mistakes. (hey cant beat
you, but they wont lose the game:
- Benji Steinberg, Coach, Baltimore Nightwings","Tm looking at the quwdetbacks in this
league. Only six ort seven ate veal
playmaker. The vest ave game managers.
Most guys ave going to get you there
without making mistakes. they can’t beat
you, but they won't lose the game:
- Benji Steinberg, Coach, Baltimore Nightwings","Tm looking at the guederbacks. tn thes
league. Only six ot seven cre wat
playmakers. lhe west ace game menagers.
Most guys aw going t- get you there
without making mistakes. Chey can’t beat
you, bul they won't lose the game.
- Benj Steinberg, Coach, Baltimore Nightwings",ocr_crop_gray
aug-29,08-29,August 29,8,August,29,29_Aug.png,source_images/08_Aug/29_Aug.png,assets/quotes/08_Aug/29_Aug.png,"""You ight defense end is the best athlete
on the field. He's going up against the left
tackle, and he needs power, speed and great
technique. And he needs to contil his
vesponsthitty. You're in for a long day of
they can get fwe ov stx behind that tackle:
- Will Kennicott, Coach, Dallas Lone Stars","Your right defensive end is the best athlete on the field. He's going up against the left tackle, and he needs power, speed and great technique. And he needs to control his responsibility. You're in for a long day if they can get five or six behind that tackle.","Will Kennicott, Coach, Dallas Lone Stars",,true,true,,"@ Quote of the Day e@
""Your ight defensive end is the best athlete
on the field. He’s going up against the left
tackle, and he needs power, speed and great
technique. And he needs to contil his
vesponsitilty. You've in for a long day of
they can get five or six behind that tackle”
- Will Kennicott, Coach, Dallas Lone Stars","""You ight defense end is the best athlete
on the field. He's going up against the left
tackle, and he needs power, speed and great
technique. And he needs to contil his
vesponsthitty. You're in for a long day of
they can get fwe ov stx behind that tackle:
- Will Kennicott, Coach, Dallas Lone Stars","on the field. Fle’s going up against the left
tackle, and he needs power, speed and gat
technique. And he needs to contul his
responsibilty. You've in fou a long day of
they can get fe ov six behind that tackle”
- Will Kennicott, Coach, Dallas Lone Stars","“Yeur ught defensive end ts. the best athlete
on the field. He's going up against the left
lackle, and he needs power, speed and giea
technique. And he needs to contol his
wes ponsthity. You're ir for a long day if
they can get fiee or six behind that tackle.
- Will Kennicott, Coach, Dallas Lone Stars",ocr_crop_gray
aug-30,08-30,August 30,8,August,30,30_Aug.png,source_images/08_Aug/30_Aug.png,assets/quotes/08_Aug/30_Aug.png,"7 ty not to- acquire the player we needed
yesterday. It's better to anticipate and
acqguive the players well need tomorow.

- Homer Wells, GM, Minnesota Norsemen",I try not to acquire the players we needed yesterday. It's better to anticipate and acquire the players we'll need tomorrow.,"Homer Wells, GM, Minnesota Norsemen",,true,true,,"@ Quote of the Day c=)
T ty not to acquire the players we needed
acquite the players well need tomorow”

- Homer Wells, GM, Minnesota Norsemen","T ty not te acguite the playew we needed
yesterday. [t's better to anticipate and
acquire the playew well need temeviow.

- Homer Wells, GM, Minnesota Norsemen","7 ty not to- acquire the player we needed
yesterday. It's better to anticipate and
acqguive the players well need tomorow.

- Homer Wells, GM, Minnesota Norsemen","T ty not te acquire the players. we needed
yesterday. Hs better te anticipate and
acy ULic the players well need tomorn6w.

- Homer Wells, GM, Minnesota Norsemen",ocr_crop_contrast
aug-31,08-31,August 31,8,August,31,31_Aug.png,source_images/08_Aug/31_Aug.png,assets/quotes/08_Aug/31_Aug.png,"‘To blitz, ov not to blitz, that is the
guesttom.
- Donald Kenyon Hill, Poet Laureate of Football","To blitz, or not to blitz, that is the question.","Donald Kenyon Hill, Poet Laureate of Football",,true,true,,"@ Quote of the Day c=)
‘To. blitz, ov not to. blitz, that is the
question.

- Donald Kenyon Hill, Poet Laureate of Football","‘To blitz, ov not to blitz, that is the
guesttom.
- Donald Kenyon Hill, Poet Laureate of Football","‘To blitz, or not to blitz, that is the
guesttom.
- Donald Kenyon Hill, Poet Laureate of Football","‘Lo. blz, or not to. blz, thal ts. the
guestion.
- Donald Kenyon Hill, Poet Laureate of Football",ocr_crop_gray
sep-01,09-01,September 1,9,September,1,01_Sep.png,source_images/09_Sep/01_Sep.png,assets/quotes/09_Sep/01_Sep.png,"‘The pressure in this league ts bad, at every
level of the organization. You're always
wovued about losing yowr job, and the

higher up you climb, the more is expected:

- George F. Babbitt, GM, Arizona Pioneers","The pressure in this league is bad, at every level of the organization. You're always worried about losing your job, and the higher up you climb, the more is expected.","George F. Babbitt, GM, Arizona Pioneers",,true,true,,"@ Quote of the Day e@
‘The pressure in this league is bad, at every
level of the organization. You're always
higher up you climb, the more is expected!

- George F. Babbitt, GM, Arizona Pioneers","‘The pressure in this league ts bad, at every
level of the organization. You're always
wovued about losing yowr job, and the

higher up you climb, the more is expected:

- George F. Babbitt, GM, Arizona Pioneers","‘The pressure in this league is bad, at every
level of the organization. You're always
wovied about losing your job, and the

higher up you climb, the more is expected.

- George F. Babbitt, GM, Arizona Pioneers","‘Che pressure tn this. league ts bad, at every
leect of the oxganization. You've always
weed about losing your sob, and the

higher up you climb, the more ts. expected.

- George F. Babbitt, GM, Arizona Pioneers",ocr_crop_gray
sep-02,09-02,September 2,9,September,2,02_Sep.png,source_images/09_Sep/02_Sep.png,assets/quotes/09_Sep/02_Sep.png,"“What's the worst thing that can happen
to a quoterthack? He loses his confidence. ”
- Terry Bradshaw",What's the worst thing that can happen to a quarterback? He loses his confidence. ,Terry Bradshaw,,true,true,,"@ Quote of the Day e@
“What's the worst thing that can happen
to a quoderback? He loses his confidence.”

- Terry Bradshaw","“What's the worst thing that can happen
to a qguwdethack? He loses his confidence.”
- Terry Bradshaw","“What's the worst thing that can happen
to a quoterthack? He loses his confidence. ”
- Terry Bradshaw","‘What's. the worst thing thet can happen
fo a guaderback’ He loses. hts. confidence.”
- Terry Bradshaw",ocr_crop_contrast
sep-03,09-03,September 3,9,September,3,03_Sep.png,source_images/09_Sep/03_Sep.png,assets/quotes/09_Sep/03_Sep.png,"Offensive players take longer to develop.
M's much caster to leur a defensive system
then a SOO-puge playbook.

- Doremus Jessup, GM, New England Colonials",Offensive players take longer to develop. It's much easier to learn a defensive system than a 300-page playbook.,"Doremus Jessup, GM, New England Colonials",,true,true,,"@ Quote of the Day e@
7¢s much easter to lew a defensive system
than w 800-page playbook:

- Doremus Jessup, GM, New England Colonials","‘Offensive player take longer to develop.
i's much easter to lean a defense system
than a 300-page playbook:

- Doremus Jessup, GM, New England Colonials","‘Offensive players take longer to develop.
it's much easier to- lew a defenswe system
than a 300-page playbook.

- Doremus Jessup, GM, New England Colonials","Offensive players take longer to develop.
M's much caster to leur a defensive system
then a SOO-puge playbook.

- Doremus Jessup, GM, New England Colonials",ocr_color_mask
sep-04,09-04,September 4,9,September,4,04_Sep.png,source_images/09_Sep/04_Sep.png,assets/quotes/09_Sep/04_Sep.png,"Tf a guy ts hud alt the tine, he’s. not
much help. You have to be dawuhle to- play
in this league. You have to play though
humps. and scupes.

- Frank Cowperwood, Coach, Detroit MoCats","If a guy is hurt all the time, he's not much help. You have to be durable to play in this league. You have to play through bumps and scrapes.","Frank Cowperwood, Coach, Detroit MoCats",,true,true,,"co Quote of the Day Qo
‘Tf a guy is hurt all the time, he's not
much help. You have to be duwuble to play
in this league. You have to play thiough
bumps and scapes”
- Frank Cowperwood, Coach, Detroit MoCats","Tf a guy ts hwe all the time, he’s not
much help. You have to be dwiuhle to play
in this league. You have to play thwugh
humps and scupes.

- Frank Cowperwood, Coach, Detroit MoCats","Tf a guy ts hut all the time, he’s not
much help. You have to be dwiuhle to play
in this league. You have to play though
humps and sciapes:

- Frank Cowperwood, Coach, Detroit MoCats","Tf a guy ts hud alt the tine, he’s. not
much help. You have to be dawuhle to- play
in this league. You have to play though
humps. and scupes.

- Frank Cowperwood, Coach, Detroit MoCats",ocr_color_mask
